id,path,title,artist,album,genre,lyrics,isrc,playlists,length,amplify,cross_start_next,fade_in,fade_out,cue_in,cue_out
97788b6e984abac3d8eebbf7,13_all_together_now.mp3,All Together Now,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",34.089833333333,,,,,,
54a35bf5785b1ab658f686ea,12_cocaine_crown.mp3,Cocaine Crown,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",172.22533333333,,,,,,
f42522b8ef4b9a411938e222,14_static_of_the_dead.mp3,Static of the Dead,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",270.88983333333,,,,,,
d5a7ff350d3b947a191db33b,01_high_horse.mp3,high horse,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",304.84895,,,,,,
584bf9db0ec38848b86a1fce,02_say_what_you_want.mp3,Say What You Want,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",244.5061,,,,,,
4381a05ad7fbd013259f3638,03_belong_to_love.mp3,Belong To Love,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",198.1649,,,,,,
b616ee08b76e94816f1f0f4d,04_pussycat.mp3,Pussycat,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",262.191,,,,,,
f566c989b9aa20bc678a9d16,09_suppose_that_you_just_died.mp3,suppose that you just died,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",199.5755,,,,,,
b40cf9e20173029623339608,13_happy_as_a_pig.mp3,Happy As A Pig,Starmy,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",236.06855,,,,,,
35d19cb2ca814c9704d7853e,01_divorce_papers.m4a,Divorce Papers,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",291.78195,,,,,,
aec8efde6b652559fa6109d8,04_(i_wanna_bite_on_a)_super_hamburger.m4a,(I Wanna Bite on a) Super Hamburger,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",22.616236,,,,,,
c730cded85566b3f41b9ac31,05_little_pieces.m4a,Little Pieces,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",221.750567,,,,,,
bc5fcecc70994e3e1d6cf1df,06_dronesville.m4a,Dronesville,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",333.322449,,,,,,
5a14fb40e6179015a089d8d8,07_goldbugs.m4a,Goldbugs,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",167.973152,,,,,,
572775951414e85e6067b11c,08_factory.m4a,Factory,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",188.987211,,,,,,
15d118a22214a3faf8241a90,09_(i_wanna_ride_on_a)_super_panga.m4a,(I Wanna Ride on a) Super Panga,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",199.87737,,,,,,
7292f4480cada9a574f06bfb,10_sleepytime.m4a,Sleepytime,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",559.206168,,,,,,
b0222bd13c044d5f2eb48742,11_like_i_knew_you_could.m4a,Like I Knew You Could,Tolchock,The Rock Salt — Indie,Indie,,,"24/7,Indie",69.056145,,,,,,
d1638533d1fb43f3ada8a2a6,3-08_square_candies.m4a,Square Candies,Tolchock Trio,The Rock Salt — Alternative,Alternative,,,"24/7,Alternative",235.65932,,,,,,
4584f49e5f9eab3cb3aba6f5,unknown_caller.mp3,unknown caller,tolchock trio,The Rock Salt — Unsorted,Unsorted,,,"24/7,Unsorted",206.08,,,,,,
